ID,layer,category,size,depth,level
GO:1900163,3,biological_process,1,6,6
GO:0001560,3,biological_process,3,5,5
GO:1901642,3,biological_process,8,6,3
GO:0006404,3,biological_process,5,7,5
GO:0000972,3,biological_process,7,6,6
GO:1904075,3,biological_process,1,6,6
GO:0042840,3,biological_process,5,11,9
GO:2000397,3,biological_process,2,7,6
GO:0022012,3,biological_process,1,5,5
GO:0045848,3,biological_process,1,6,6
GO:0099610,3,biological_process,3,5,5
GO:0019432,3,biological_process,19,8,7
GO:0009214,3,biological_process,14,8,7
GO:0010730,3,biological_process,3,8,8
GO:1901911,3,biological_process,5,7,7
GO:0071395,3,biological_process,4,6,5
GO:0071578,3,biological_process,10,6,6
GO:0072695,3,biological_process,2,8,8
GO:1905033,3,biological_process,3,6,4
GO:0140251,3,biological_process,3,7,7
GO:0033227,3,biological_process,3,5,5
GO:0038178,3,biological_process,3,6,4
GO:0120072,3,biological_process,1,10,8
GO:0006506,3,biological_process,32,8,6
GO:0141008,3,biological_process,4,9,6
GO:1905604,3,biological_process,3,5,5
GO:0140141,3,biological_process,5,6,4
GO:1902608,3,biological_process,2,7,7
GO:1905243,3,biological_process,2,6,5
GO:1901210,3,biological_process,1,4,4
GO:0006714,3,biological_process,3,7,7
GO:0021860,3,biological_process,8,7,7
GO:0075523,3,biological_process,24,2,2
GO:0010825,3,biological_process,3,7,7
GO:0072302,3,biological_process,1,8,8
GO:1990874,3,biological_process,6,5,5
GO:1900731,3,biological_process,1,8,8
GO:0015669,3,biological_process,31,4,4
GO:0035705,3,biological_process,1,6,6
GO:0106001,3,biological_process,5,5,5
GO:0006225,3,biological_process,5,9,7
GO:0051305,3,biological_process,7,4,3
GO:0010387,3,biological_process,5,6,6
GO:0035602,3,biological_process,1,7,7
GO:0060550,3,biological_process,1,7,7
GO:1905145,3,biological_process,2,5,5
GO:0051598,3,biological_process,3,7,4
GO:0006738,3,biological_process,2,6,6
GO:0002875,3,biological_process,1,8,7
GO:0033539,3,biological_process,12,7,7
GO:0019626,3,biological_process,7,7,6
GO:0018126,3,biological_process,16,6,6
GO:1905821,3,biological_process,10,8,8
GO:1903449,3,biological_process,1,6,5
GO:0021747,3,biological_process,3,4,4
GO:0021593,3,biological_process,2,3,3
GO:0002536,3,biological_process,2,4,3
GO:0046247,3,biological_process,2,6,5
GO:1904252,3,biological_process,4,8,7
GO:0000027,3,biological_process,21,7,7
GO:0042775,3,biological_process,9,7,7
GO:1903326,3,biological_process,5,7,7
GO:0006271,3,biological_process,14,7,7
GO:0120008,3,biological_process,1,7,7
GO:0035898,3,biological_process,2,7,7
GO:0003318,3,biological_process,1,5,5
GO:2000492,3,biological_process,4,6,6
GO:0051228,3,biological_process,3,5,5
GO:0090151,3,biological_process,41,6,4
GO:1900142,3,biological_process,1,8,8
GO:0015691,3,biological_process,6,8,8
GO:2001260,3,biological_process,3,5,5
GO:0032764,3,biological_process,2,7,7
GO:2000382,3,biological_process,3,5,5
GO:1904595,3,biological_process,2,8,8
GO:0051977,3,biological_process,3,6,5
GO:2000344,3,biological_process,11,5,5
GO:0010496,3,biological_process,10,4,2
GO:1904457,3,biological_process,1,7,5
GO:1901835,3,biological_process,1,9,8
GO:0060450,3,biological_process,1,7,6
GO:0043949,3,biological_process,4,6,6
GO:0060299,3,biological_process,1,8,7
GO:0055070,3,biological_process,22,5,4
GO:0043249,3,biological_process,18,4,4
GO:1990408,3,biological_process,6,5,5
GO:0031629,3,biological_process,10,6,4
GO:0006256,3,biological_process,3,9,7
GO:0052111,3,biological_process,4,3,3
GO:0051418,3,biological_process,5,5,5
GO:0015878,3,biological_process,3,7,5
GO:1902232,3,biological_process,3,9,9
GO:0090080,3,biological_process,5,8,7
GO:0035970,3,biological_process,11,7,7
GO:0070170,3,biological_process,13,6,6
GO:0061227,3,biological_process,1,4,4
GO:0035669,3,biological_process,3,9,9
GO:2000730,3,biological_process,1,10,7
GO:0071569,3,biological_process,8,9,9
GO:0003231,3,biological_process,7,4,4
GO:0019860,3,biological_process,3,5,5
GO:0015855,3,biological_process,7,6,6
GO:1990641,3,biological_process,3,4,4
GO:0071259,3,biological_process,1,4,4
GO:1905748,3,biological_process,3,3,3
GO:0034983,3,biological_process,5,8,8
GO:0071462,3,biological_process,6,5,4
GO:0046833,3,biological_process,5,7,6
GO:0008033,3,biological_process,157,7,5
GO:0015842,3,biological_process,3,6,5
GO:0015889,3,biological_process,10,5,5
GO:1903444,3,biological_process,5,7,7
GO:0035581,3,biological_process,10,7,7
GO:0043587,3,biological_process,5,5,5
GO:0006449,3,biological_process,9,8,6
GO:1901994,3,biological_process,7,8,5
GO:0050655,3,biological_process,9,6,6
GO:0007091,3,biological_process,7,5,5
GO:0003095,3,biological_process,3,6,6
GO:1902766,3,biological_process,2,4,4
GO:0018149,3,biological_process,22,6,6
GO:0086054,3,biological_process,2,5,5
GO:1902530,3,biological_process,2,13,13
GO:1905608,3,biological_process,3,8,6
GO:0021893,3,biological_process,2,5,5
GO:0061114,3,biological_process,1,4,4
GO:2000368,3,biological_process,2,9,5
GO:0097403,3,biological_process,2,6,6
GO:1901624,3,biological_process,3,8,7
GO:0006679,3,biological_process,2,7,7
GO:1904172,3,biological_process,2,8,7
GO:0071104,3,biological_process,2,5,5
GO:0099178,3,biological_process,3,5,5
GO:0071585,3,biological_process,4,3,3
GO:0090435,3,biological_process,14,7,7
GO:0006540,3,biological_process,2,9,9
GO:2000448,3,biological_process,2,7,7
GO:1902855,3,biological_process,11,7,7
GO:1901534,3,biological_process,6,6,6
GO:0046514,3,biological_process,21,7,5
GO:0002033,3,biological_process,3,7,6
GO:1901162,3,biological_process,5,4,4
GO:0060061,3,biological_process,4,3,3
GO:1904438,3,biological_process,3,8,5
GO:0090114,3,biological_process,3,6,6
GO:0072230,3,biological_process,1,7,6
GO:1902635,3,biological_process,3,9,9
GO:1904669,3,biological_process,10,6,6
GO:0010998,3,biological_process,2,10,7
GO:0035332,3,biological_process,15,7,7
GO:0140916,3,biological_process,4,7,4
GO:0042776,3,biological_process,66,9,9
GO:0036500,3,biological_process,14,5,5
GO:2000595,3,biological_process,1,5,5
GO:0021630,3,biological_process,2,6,6
GO:0061519,3,biological_process,3,3,3
GO:0043696,3,biological_process,6,2,2
GO:0042273,3,biological_process,37,5,5
GO:0014728,3,biological_process,3,10,10
GO:2000373,3,biological_process,4,5,5
GO:0042495,3,biological_process,2,8,7
GO:0003185,3,biological_process,1,4,4
GO:1900106,3,biological_process,3,6,6
GO:0098912,3,biological_process,3,7,7
GO:0006957,3,biological_process,15,4,4
GO:1902047,3,biological_process,9,6,3
GO:1904583,3,biological_process,1,4,4
GO:0090326,3,biological_process,2,6,5
GO:0045026,3,biological_process,32,6,6
GO:1901098,3,biological_process,7,9,7
GO:0032898,3,biological_process,2,2,2
GO:0097379,3,biological_process,1,12,10
GO:0007497,3,biological_process,2,3,3
GO:0072232,3,biological_process,1,5,5
GO:0060541,3,biological_process,4,4,4
GO:0009822,3,biological_process,3,4,4
GO:1904728,3,biological_process,1,7,7
GO:1902767,3,biological_process,2,6,6
GO:0042361,3,biological_process,5,5,5
GO:0042723,3,biological_process,7,6,4
GO:1903891,3,biological_process,4,7,7
GO:0021759,3,biological_process,4,4,4
GO:0070307,3,biological_process,8,5,5
GO:0040016,3,biological_process,9,3,3
GO:0097156,3,biological_process,2,5,5
GO:0060763,3,biological_process,3,4,4
GO:2000744,3,biological_process,2,5,5
GO:0031133,3,biological_process,6,6,6
GO:1990036,3,biological_process,3,9,4
GO:2000299,3,biological_process,2,9,9
GO:0042436,3,biological_process,9,4,4
GO:0007340,3,biological_process,18,2,2
GO:0039536,3,biological_process,8,8,6
GO:0090126,3,biological_process,1,6,6
GO:0035754,3,biological_process,6,5,5
GO:0046864,3,biological_process,4,5,5
GO:2000584,3,biological_process,2,7,7
GO:0015847,3,biological_process,4,6,5
GO:0006703,3,biological_process,11,7,5
GO:0051643,3,biological_process,9,3,3
GO:0015823,3,biological_process,4,6,5
GO:0060764,3,biological_process,2,4,4
GO:0006642,3,biological_process,4,8,8
GO:0036148,3,biological_process,9,8,8
GO:0016095,3,biological_process,3,6,6
GO:0006625,3,biological_process,10,6,5
GO:0031619,3,biological_process,2,4,4
GO:1904187,3,biological_process,5,4,4
GO:0060506,3,biological_process,1,5,5
GO:2000180,3,biological_process,1,9,7
GO:0046317,3,biological_process,1,7,7
GO:0072383,3,biological_process,6,6,6
GO:1902231,3,biological_process,7,8,6
GO:0040010,3,biological_process,3,5,5
GO:1904328,3,biological_process,2,6,6
GO:0009194,3,biological_process,5,9,8
GO:0015743,3,biological_process,3,8,8
GO:0009257,3,biological_process,2,8,7
GO:0034255,3,biological_process,1,6,6
GO:0072389,3,biological_process,1,7,5
GO:0035846,3,biological_process,4,5,3
GO:1904816,3,biological_process,6,7,6
GO:2000511,3,biological_process,1,6,6
GO:0014831,3,biological_process,6,6,6
GO:0046185,3,biological_process,14,4,4
GO:0022400,3,biological_process,10,6,5
GO:1904534,3,biological_process,2,9,9
GO:0048208,3,biological_process,25,7,6
GO:1904518,3,biological_process,1,11,10
GO:0061295,3,biological_process,1,7,7
GO:1903673,3,biological_process,1,5,5
GO:0015014,3,biological_process,9,6,6
GO:0099022,3,biological_process,38,4,4
GO:1900053,3,biological_process,2,8,6
GO:1904235,3,biological_process,3,6,6
GO:0050883,3,biological_process,2,4,4
GO:2000354,3,biological_process,5,4,4
GO:1905006,3,biological_process,1,8,7
GO:2000800,3,biological_process,1,8,8
GO:0051175,3,biological_process,2,6,6
GO:0038185,3,biological_process,2,6,4
GO:0046072,3,biological_process,2,9,6
GO:0140273,3,biological_process,2,4,4
GO:1905040,3,biological_process,2,4,4
GO:0002877,3,biological_process,2,7,7
GO:0035652,3,biological_process,11,5,5
GO:0071475,3,biological_process,4,6,6
GO:0150054,3,biological_process,2,5,3
GO:0046655,3,biological_process,14,8,4
GO:0010273,3,biological_process,17,3,3
GO:0060087,3,biological_process,6,7,6
GO:1903378,3,biological_process,4,9,8
GO:0097252,3,biological_process,2,6,6
GO:0060579,3,biological_process,3,5,5
GO:0006651,3,biological_process,7,8,7
GO:0033634,3,biological_process,6,7,7
GO:1905034,3,biological_process,5,6,6
GO:0046940,3,biological_process,12,7,7
GO:1900141,3,biological_process,2,7,7
GO:0042724,3,biological_process,5,7,5
GO:0030103,3,biological_process,3,7,7
GO:1905298,3,biological_process,2,6,6
GO:0071460,3,biological_process,2,3,3
GO:0006170,3,biological_process,3,9,7
GO:0098877,3,biological_process,11,6,4
GO:1990504,3,biological_process,8,6,5
GO:0046884,3,biological_process,2,8,8
GO:0060215,3,biological_process,4,6,6
GO:0052803,3,biological_process,13,3,3
GO:0140331,3,biological_process,11,6,6
GO:0070120,3,biological_process,5,5,5
GO:1990456,3,biological_process,8,4,4
GO:0016098,3,biological_process,6,7,7
GO:1901751,3,biological_process,2,9,6
GO:1903712,3,biological_process,3,6,4
GO:0051694,3,biological_process,7,9,9
GO:0001743,3,biological_process,2,4,4
GO:0061056,3,biological_process,3,5,5
GO:0003334,3,biological_process,10,5,5
GO:0035524,3,biological_process,9,5,4
GO:0061304,3,biological_process,6,5,4
GO:0032793,3,biological_process,12,5,5
GO:0071471,3,biological_process,1,5,5
GO:1901896,3,biological_process,2,7,5
GO:0006216,3,biological_process,6,7,7
GO:0001825,3,biological_process,19,3,3
GO:0030046,3,biological_process,7,6,6
GO:0001841,3,biological_process,7,6,6
GO:0021562,3,biological_process,3,5,5
GO:1900104,3,biological_process,3,5,5
GO:1990918,3,biological_process,11,7,3
GO:0070966,3,biological_process,5,9,9
GO:0106300,3,biological_process,9,6,6
GO:0086042,3,biological_process,7,5,5
GO:0042590,3,biological_process,9,5,5
GO:1903216,3,biological_process,2,9,9
GO:1904937,3,biological_process,1,5,5
GO:0001970,3,biological_process,2,7,7
GO:0097345,3,biological_process,9,7,7
GO:0010756,3,biological_process,9,10,10
GO:0006040,3,biological_process,42,4,4
GO:0097293,3,biological_process,7,9,7
GO:0070166,3,biological_process,15,6,6
GO:0000730,3,biological_process,5,7,7
GO:1905146,3,biological_process,13,7,7
GO:0006999,3,biological_process,15,6,5
GO:0016121,3,biological_process,2,6,6
GO:1905315,3,biological_process,1,4,4
GO:0071529,3,biological_process,6,6,6
GO:0031452,3,biological_process,6,9,7
GO:0086044,3,biological_process,1,5,5
GO:0021750,3,biological_process,2,4,4
GO:2000534,3,biological_process,1,7,5
GO:1905737,3,biological_process,2,8,7
GO:1905684,3,biological_process,9,6,6
GO:0036115,3,biological_process,6,6,5
GO:0071492,3,biological_process,11,7,7
GO:2000601,3,biological_process,8,9,8
GO:0032902,3,biological_process,2,3,3
GO:0010044,3,biological_process,4,4,4
GO:1990182,3,biological_process,4,5,4
GO:0043415,3,biological_process,5,6,6
GO:0009786,3,biological_process,5,5,5
GO:0006369,3,biological_process,13,8,8
GO:0048688,3,biological_process,2,7,6
GO:0000413,3,biological_process,4,8,8
GO:0009171,3,biological_process,3,9,8
GO:0090384,3,biological_process,1,5,5
GO:2000583,3,biological_process,5,6,6
GO:0018206,3,biological_process,7,7,7
GO:0016561,3,biological_process,4,5,5
GO:0060319,4,biological_process,4,6,6
GO:1905178,4,biological_process,4,5,5
GO:0020027,4,biological_process,11,5,5
GO:1905607,4,biological_process,2,8,7
GO:0038086,4,biological_process,3,7,7
GO:0045132,4,biological_process,16,5,3
GO:1904896,4,biological_process,10,6,6
GO:1905232,4,biological_process,7,6,5
GO:0051454,4,biological_process,7,4,4
GO:0046063,4,biological_process,6,9,6
GO:0009265,4,biological_process,17,6,6
GO:0019885,4,biological_process,21,5,5
GO:0009131,4,biological_process,8,8,7
GO:0097325,4,biological_process,5,4,4
GO:0009176,4,biological_process,12,8,8
GO:0042073,4,biological_process,53,5,3
GO:0009188,4,biological_process,12,8,7
GO:0060155,4,biological_process,32,7,7
GO:0060486,4,biological_process,4,6,6
GO:0032873,4,biological_process,9,8,7
GO:0032915,4,biological_process,3,7,7
GO:0034310,4,biological_process,16,6,6
GO:1901165,4,biological_process,7,7,5
GO:0110011,4,biological_process,14,6,6
GO:1900211,4,biological_process,3,7,5
GO:0032687,4,biological_process,6,7,7
GO:0099517,4,biological_process,17,6,4
GO:0140367,4,biological_process,12,5,4
GO:1901490,4,biological_process,7,5,5
GO:0090188,4,biological_process,5,6,5
GO:0031340,4,biological_process,20,7,5
GO:0000096,4,biological_process,32,7,4
GO:0042558,4,biological_process,34,3,3
GO:0061030,4,biological_process,4,6,6
GO:0007431,4,biological_process,4,5,5
GO:0034205,4,biological_process,10,7,5
GO:1903094,4,biological_process,2,12,12
GO:0060896,4,biological_process,4,3,3
GO:0098664,4,biological_process,19,4,4
GO:2001286,4,biological_process,6,6,6
GO:0006396,4,biological_process,4485,4,4
GO:0071659,4,biological_process,4,7,7
GO:0045724,4,biological_process,31,7,7
GO:0038156,4,biological_process,8,5,5
GO:0031914,4,biological_process,6,4,4
GO:0070317,4,biological_process,8,7,7
GO:1901607,4,biological_process,61,7,5
GO:0010635,4,biological_process,15,7,5
GO:1905691,4,biological_process,7,6,6
GO:0032926,4,biological_process,17,7,7
GO:1900075,4,biological_process,4,7,6
GO:0032025,4,biological_process,10,4,4
GO:0140718,4,biological_process,14,9,9
GO:0046122,4,biological_process,5,7,5
GO:0048339,4,biological_process,9,5,5
GO:0048696,4,biological_process,3,6,6
GO:0042953,4,biological_process,21,6,5
GO:0060245,4,biological_process,4,4,4
GO:0048743,4,biological_process,8,8,7
GO:0061763,4,biological_process,13,7,6
GO:1905259,4,biological_process,2,8,6
GO:1903224,4,biological_process,7,5,5
GO:0090258,4,biological_process,4,7,5
GO:1905919,4,biological_process,2,6,6
GO:0002583,4,biological_process,6,5,5
GO:1902513,4,biological_process,10,6,6
GO:0061643,4,biological_process,6,5,5
GO:0072216,4,biological_process,3,6,6
GO:2000851,4,biological_process,5,8,7
GO:0061299,4,biological_process,10,3,3
GO:0001714,4,biological_process,6,4,4
GO:0090685,4,biological_process,11,4,4
GO:0046831,4,biological_process,16,7,6
GO:0150201,4,biological_process,1,6,5
GO:0061343,4,biological_process,6,3,3
GO:0032261,4,biological_process,21,6,5
GO:0060398,4,biological_process,8,5,5
GO:0046653,4,biological_process,17,5,5
GO:0046466,4,biological_process,49,6,5
GO:1903423,4,biological_process,8,6,5
GO:0030538,4,biological_process,1,5,4
GO:0043312,4,biological_process,7,4,4
GO:0009127,4,biological_process,21,8,7
GO:0051674,4,biological_process,6,2,2
GO:0060751,4,biological_process,1,6,6
GO:2001189,4,biological_process,3,8,6
GO:0070295,4,biological_process,6,5,5
GO:1905784,4,biological_process,5,8,8
GO:0046339,4,biological_process,25,7,7
GO:0001788,4,biological_process,9,7,4
GO:0106071,4,biological_process,6,7,7
GO:0031145,4,biological_process,25,8,8
GO:0010512,4,biological_process,2,9,9
GO:0010526,4,biological_process,41,8,8
GO:0036289,4,biological_process,9,8,8
GO:0007056,4,biological_process,12,5,5
GO:0021769,4,biological_process,2,3,3
GO:0106044,4,biological_process,1,7,7
GO:0015721,4,biological_process,31,7,5
GO:0060980,4,biological_process,2,5,5
GO:0030647,4,biological_process,10,6,6
GO:1904814,4,biological_process,10,6,6
GO:0060059,4,biological_process,6,4,4
GO:0006152,4,biological_process,8,7,5
GO:2000520,4,biological_process,4,6,6
GO:0003097,4,biological_process,8,6,4
GO:0044598,4,biological_process,10,6,4
GO:0060137,4,biological_process,5,3,3
GO:1901741,4,biological_process,15,6,6
GO:0046600,4,biological_process,7,8,7
GO:0070256,4,biological_process,2,6,5
GO:0006486,4,biological_process,220,6,5
GO:0090043,4,biological_process,7,9,9
GO:0014051,4,biological_process,6,6,6
GO:2000724,4,biological_process,3,9,6
GO:0090427,4,biological_process,6,7,7
GO:0006002,4,biological_process,13,5,4
GO:0099509,4,biological_process,15,7,4
GO:1905335,4,biological_process,8,8,8
GO:0000722,4,biological_process,16,8,7
GO:1902870,4,biological_process,3,7,7
GO:0046124,4,biological_process,4,8,6
GO:0002849,4,biological_process,2,8,6
GO:2000077,4,biological_process,2,7,5
GO:0071108,4,biological_process,25,10,10
GO:0099514,4,biological_process,17,6,3
GO:0001798,4,biological_process,3,9,9
GO:0150129,4,biological_process,1,6,6
GO:0007567,4,biological_process,10,3,3
GO:0007602,4,biological_process,42,5,3
GO:0046164,4,biological_process,38,5,5
GO:0006998,4,biological_process,18,5,5
GO:0000255,4,biological_process,9,4,4
GO:0010983,4,biological_process,7,6,6
GO:0032805,4,biological_process,3,8,8
GO:0030574,4,biological_process,41,4,4
GO:0051823,4,biological_process,10,6,6
GO:0050665,4,biological_process,12,5,5
GO:0090385,4,biological_process,15,7,7
GO:0099565,4,biological_process,3,4,4
GO:0035930,4,biological_process,4,5,5
GO:1904580,4,biological_process,6,5,5
GO:1905242,4,biological_process,4,5,4
GO:0061909,4,biological_process,10,7,7
GO:1903391,4,biological_process,5,5,5
GO:0060839,4,biological_process,5,5,5
GO:1901569,4,biological_process,17,6,5
GO:0046464,4,biological_process,34,7,6
GO:0072300,4,biological_process,3,7,7
GO:0030910,4,biological_process,3,4,4
GO:0014889,4,biological_process,10,3,3
GO:0060296,4,biological_process,9,8,3
GO:0006144,4,biological_process,20,6,4
GO:0061364,4,biological_process,3,6,6
GO:0150172,4,biological_process,10,8,8
GO:1903044,4,biological_process,10,5,5
GO:0045964,4,biological_process,6,8,8
GO:0035624,4,biological_process,4,5,5
GO:0060496,4,biological_process,1,5,5
GO:0061189,4,biological_process,1,5,5
GO:0060350,4,biological_process,5,5,5
GO:0034063,4,biological_process,27,7,7
GO:0061684,4,biological_process,4,6,4
GO:0051131,4,biological_process,23,6,6
GO:0150202,4,biological_process,1,6,5
GO:0036493,4,biological_process,5,10,10
GO:0031860,4,biological_process,4,7,7
GO:0016486,4,biological_process,40,8,4
GO:0070199,4,biological_process,16,7,5
GO:0051136,4,biological_process,6,9,9
GO:0060510,4,biological_process,6,7,7
GO:0098907,4,biological_process,9,5,5
GO:0006196,4,biological_process,5,9,7
GO:2000329,4,biological_process,7,8,6
GO:0023041,4,biological_process,7,3,3
GO:1903609,4,biological_process,3,8,8
GO:0045916,4,biological_process,14,7,6
GO:0099151,4,biological_process,17,8,7
GO:0048633,4,biological_process,6,8,6
GO:1903358,4,biological_process,16,6,6
GO:0098910,4,biological_process,4,8,5
GO:1903867,4,biological_process,6,3,3
GO:1900157,4,biological_process,7,6,6
GO:0048850,4,biological_process,2,5,5
GO:0062176,4,biological_process,9,6,6
GO:0072166,4,biological_process,2,5,5
GO:0045957,4,biological_process,3,7,7
GO:0035845,4,biological_process,13,4,4
GO:0061621,4,biological_process,19,9,6
GO:0062033,4,biological_process,9,9,8
GO:0034111,4,biological_process,13,7,7
GO:0070944,4,biological_process,11,6,6
GO:1902043,4,biological_process,12,8,8
GO:0045869,4,biological_process,11,9,6
GO:0010626,4,biological_process,8,7,7
GO:0002735,4,biological_process,7,8,8
GO:0009072,4,biological_process,40,7,5
GO:0008063,4,biological_process,7,4,4
GO:0002357,4,biological_process,12,4,4
GO:0006516,4,biological_process,36,6,5
GO:0090598,4,biological_process,4,3,3
GO:1903911,4,biological_process,10,8,7
GO:2000987,4,biological_process,7,6,6
GO:0043305,4,biological_process,6,8,7
GO:0007004,4,biological_process,33,8,8
GO:0045626,4,biological_process,4,9,7
GO:0035082,4,biological_process,62,5,5
GO:0008053,4,biological_process,23,6,6
GO:0170040,4,biological_process,75,7,6
GO:0070487,4,biological_process,3,6,6
GO:0071468,4,biological_process,19,5,5
GO:1990962,4,biological_process,6,6,5
GO:0043247,4,biological_process,16,7,5
GO:0106045,4,biological_process,1,8,5
GO:1903073,4,biological_process,1,8,7
GO:0035377,4,biological_process,5,6,6
GO:0070935,4,biological_process,22,6,6
GO:0048702,4,biological_process,9,4,4
GO:0070897,4,biological_process,83,7,7
GO:0071616,4,biological_process,46,6,5
GO:0106046,4,biological_process,1,8,8
GO:1900131,4,biological_process,3,5,5
GO:0072095,4,biological_process,3,5,5
GO:0033239,4,biological_process,6,6,6
GO:0036151,4,biological_process,15,8,8
GO:0045988,4,biological_process,10,8,6
GO:1901631,4,biological_process,2,7,6
GO:0032042,4,biological_process,21,6,6
GO:0071604,4,biological_process,6,3,3
GO:0046053,4,biological_process,7,9,6
GO:0098534,4,biological_process,33,7,4
GO:0060897,4,biological_process,4,4,4
GO:0014870,4,biological_process,9,3,3
GO:0015837,4,biological_process,13,5,5
GO:2000172,4,biological_process,6,5,5
GO:0099562,4,biological_process,7,8,8
GO:0010891,4,biological_process,3,6,6
GO:0043366,4,biological_process,3,3,3
GO:1902034,4,biological_process,5,7,6
GO:1905857,4,biological_process,5,9,7
GO:0009063,4,biological_process,112,5,4
GO:0030042,4,biological_process,12,7,7
GO:0042297,4,biological_process,7,7,5
GO:0060432,4,biological_process,1,3,3
GO:0016322,4,biological_process,14,5,5
GO:0070200,4,biological_process,7,8,6
GO:1904882,4,biological_process,2,6,6
GO:2000446,4,biological_process,3,6,6
GO:0036335,4,biological_process,6,4,4
GO:0098870,4,biological_process,11,5,5
GO:0043001,4,biological_process,33,6,5
GO:1901897,4,biological_process,6,7,7
GO:0022904,4,biological_process,112,5,5
GO:0042178,4,biological_process,28,4,4
GO:0035672,4,biological_process,15,8,3
GO:0044070,4,biological_process,15,6,6
GO:0099550,4,biological_process,11,6,6
GO:1903335,4,biological_process,3,6,6
GO:0060264,4,biological_process,9,6,4
GO:0045956,4,biological_process,16,8,8
GO:0018119,4,biological_process,4,8,7
GO:0071393,4,biological_process,7,6,6
GO:1903849,4,biological_process,2,7,6
GO:0009147,4,biological_process,24,7,7
GO:0035880,4,biological_process,4,4,4
GO:1904429,4,biological_process,6,8,5
GO:1903660,4,biological_process,3,6,6
GO:0018198,4,biological_process,22,7,7
GO:0032672,4,biological_process,2,5,5
GO:0061552,4,biological_process,2,4,4
GO:0072344,4,biological_process,35,7,6
GO:1905050,4,biological_process,6,7,7
GO:0045794,4,biological_process,5,4,4
GO:0071864,4,biological_process,5,6,6
GO:1903909,4,biological_process,17,7,7
GO:1904688,4,biological_process,10,9,9
GO:0072378,4,biological_process,12,7,7
GO:0039529,4,biological_process,8,6,6
GO:0090315,4,biological_process,6,8,7
GO:0048512,4,biological_process,25,4,3
GO:0043931,4,biological_process,12,3,3
GO:0010957,4,biological_process,5,9,8
GO:0030242,4,biological_process,16,4,4
GO:1902958,4,biological_process,3,9,7
GO:0051660,4,biological_process,10,4,4
GO:0042713,4,biological_process,5,3,3
GO:0006699,4,biological_process,27,8,7
GO:0006527,4,biological_process,8,8,7
GO:0009220,4,biological_process,25,7,6
GO:0032834,4,biological_process,2,11,6
GO:2001214,4,biological_process,12,6,6
GO:0045759,4,biological_process,7,4,4
GO:0014883,4,biological_process,9,6,6
GO:0021559,4,biological_process,7,5,5
GO:0051383,4,biological_process,17,6,6
GO:0031587,4,biological_process,3,7,6
GO:0038043,4,biological_process,8,5,5
GO:0060591,4,biological_process,5,4,4
GO:0060621,4,biological_process,3,9,8
GO:0009208,4,biological_process,18,8,8
GO:2000389,4,biological_process,8,6,6
GO:0098780,4,biological_process,6,4,4
GO:0016046,4,biological_process,3,4,4
GO:0090264,4,biological_process,3,5,5
GO:0000959,4,biological_process,56,6,6
GO:0032960,4,biological_process,4,8,8
GO:0042322,4,biological_process,2,7,6
GO:0010915,4,biological_process,5,5,5
GO:0036491,4,biological_process,5,10,10
GO:0002091,4,biological_process,18,8,7
GO:2000606,4,biological_process,1,6,6
GO:0046785,4,biological_process,19,7,5
GO:0006582,4,biological_process,15,4,4
GO:0021591,4,biological_process,20,4,4
GO:0046473,4,biological_process,37,7,7
GO:0002314,4,biological_process,8,7,7
GO:1902746,4,biological_process,9,6,6
GO:0030300,4,biological_process,9,8,8
GO:0032790,4,biological_process,43,6,6
GO:0048791,4,biological_process,9,6,5
GO:0010994,4,biological_process,7,7,7
GO:0043653,4,biological_process,8,7,7
GO:0051005,4,biological_process,6,7,7
GO:0032644,4,biological_process,2,6,6
GO:0043504,4,biological_process,8,7,6
GO:0009642,4,biological_process,18,5,5
GO:2001288,4,biological_process,3,7,6
GO:0090042,4,biological_process,3,8,8
GO:0043622,4,biological_process,9,7,5
GO:0031440,4,biological_process,12,9,9
GO:0034201,4,biological_process,4,5,5
GO:1903080,4,biological_process,1,7,7
GO:0008212,4,biological_process,6,6,4
GO:0070417,4,biological_process,13,4,4
GO:1904350,4,biological_process,14,7,7
GO:0021650,4,biological_process,5,4,4
GO:0035726,4,biological_process,9,3,3
GO:1902999,4,biological_process,1,8,7
GO:2000758,4,biological_process,4,10,10
GO:1905366,4,biological_process,2,8,5
GO:0042359,4,biological_process,15,6,6
GO:0046960,4,biological_process,3,6,6
GO:0060024,4,biological_process,4,6,6
GO:0071317,4,biological_process,4,6,6
GO:0014010,4,biological_process,3,4,4
GO:0046010,4,biological_process,2,7,6
GO:2000471,4,biological_process,2,6,6
GO:0030317,4,biological_process,147,6,3
GO:1904872,4,biological_process,12,4,4
GO:0060235,4,biological_process,3,3,3
GO:0042430,4,biological_process,23,3,3
GO:0099547,4,biological_process,6,9,6
GO:2001205,4,biological_process,5,9,6
GO:0001787,4,biological_process,5,5,5
GO:1903190,4,biological_process,1,5,5
GO:0001554,4,biological_process,5,3,3
GO:0035634,4,biological_process,8,3,3
GO:0001711,4,biological_process,6,5,5
GO:0043651,4,biological_process,20,7,4
GO:0044794,4,biological_process,21,5,5
GO:0000381,4,biological_process,58,8,8
GO:0072337,4,biological_process,44,5,5
GO:0030011,4,biological_process,14,3,3
GO:1901492,4,biological_process,4,6,5
GO:0002520,4,biological_process,4,4,2
GO:0006949,4,biological_process,53,3,2
GO:0006413,4,biological_process,69,3,3
GO:0060696,4,biological_process,7,8,7
