GO_ID,x,y
GO:0051955,-0.359665,0.014507
GO:0051956,-0.359701,0.014506
GO:0051957,-0.359628,0.014551
GO:0051958,-0.360863,0.014634
GO:0051959,-0.400454,0.033373
GO:0051960,-0.417669,0.014963
GO:0051961,-0.42742,0.029071
GO:0051962,-0.430386,0.023762
GO:0051963,-0.403515,0.050102
GO:0051964,-0.429058,0.023094
GO:0051965,-0.410908,0.051292
GO:0051966,-0.413923,0.049635
GO:0051967,-0.413776,0.048944
GO:0051968,-0.417383,0.046771
GO:0051969,-0.43479,0.033285
GO:0051970,-0.433132,0.037988
GO:0051971,-0.435533,0.035226
GO:0051977,-0.436251,0.032138
GO:0051978,-0.43675,0.032181
GO:0051983,-0.440671,0.031443
GO:0051984,-0.438253,0.033412
GO:0051985,-0.438724,0.033159
GO:0051986,-0.398884,0.014265
GO:0051987,-0.623029,0.347417
GO:0051988,-0.623092,0.34735
GO:0051990,-0.623099,0.347331
GO:0051996,-0.62311,0.347338
GO:0051997,-0.622966,0.347487
GO:0051998,-0.623064,0.347389
GO:0052008,-0.623693,0.346643
GO:0052111,-0.623077,0.34738
GO:0052314,-0.623068,0.347378
GO:0052372,-0.623047,0.34739
GO:0052381,-0.623104,0.347321
GO:0052547,-0.623221,0.347218
GO:0052548,-0.623511,0.346873
GO:0052595,-0.622741,0.347775
GO:0052597,-0.622957,0.347499
GO:0052598,-0.623225,0.347202
GO:0052629,-0.62302,0.347448
GO:0052630,-0.623307,0.347453
GO:0052642,-0.623078,0.347393
GO:0052646,-0.622984,0.347528
GO:0052650,-0.62321,0.347237
GO:0052651,-0.623036,0.347428
GO:0052652,-0.621142,0.349658
GO:0052654,-0.623655,0.346726
GO:0052655,-0.623024,0.347318
GO:0052656,-0.623107,0.34736
GO:0052657,-0.623075,0.347366
GO:0052658,-0.62316,0.34725
GO:0052659,-0.623095,0.347364
GO:0052689,-0.623153,0.347293
GO:0052717,-0.623115,0.347331
GO:0052720,-0.62314,0.347304
GO:0052722,-0.623225,0.347203
GO:0052723,-0.624325,0.345876
GO:0052725,-0.624326,0.345815
GO:0052726,-0.623169,0.347278
GO:0052731,-0.623092,0.347465
GO:0052732,-0.623078,0.347392
GO:0052735,-0.623113,0.347356
GO:0052741,-0.623206,0.347208
GO:0052742,-0.623157,0.347287
GO:0052743,-0.623043,0.347398
GO:0052744,-0.623148,0.347281
GO:0052745,-0.623134,0.347245
GO:0052751,-0.622841,0.347668
GO:0052757,-0.624786,0.345341
GO:0052803,-0.623199,0.347227
GO:0052805,-0.621721,0.348991
GO:0052810,-0.623222,0.34722
GO:0052814,-0.624132,0.346064
GO:0052815,-0.398053,0.010683
GO:0052816,-0.413296,0.011156
GO:0052817,-0.416282,0.012836
GO:0052821,-0.411934,0.028001
GO:0052822,-0.38775,0.013112
GO:0052826,-0.409162,0.010401
GO:0052827,-0.432981,0.022539
GO:0052828,-0.414839,0.011472
GO:0052829,-0.38668,0.012078
GO:0052832,-0.386816,0.010104
GO:0052833,-0.417542,0.012737
GO:0052834,-0.386911,0.011469
GO:0052835,-0.409228,0.009576
GO:0052836,-0.427416,0.019214
GO:0052839,-0.41614,0.031157
GO:0052840,-0.419541,0.013999
GO:0052841,-0.412452,0.01039
GO:0052842,-0.429642,0.020482
GO:0052845,-0.387712,0.011188
GO:0052848,-0.412692,0.009697
GO:0052851,-0.420423,0.045804
GO:0052856,-0.413966,0.014315
GO:0052866,-0.418099,0.012995
GO:0052869,-0.413677,0.011729
GO:0052871,-0.429386,0.01937
GO:0052873,-0.392598,0.015197
GO:0052874,-0.419106,0.033044
GO:0052884,-0.416784,0.019073
GO:0052885,-0.416772,0.017552
GO:0052890,-0.392318,0.01393
GO:0052901,-0.424094,0.037979
GO:0052903,-0.427364,0.035977
GO:0052905,-0.431206,0.02734
GO:0052906,-0.395292,0.010206
GO:0052909,-0.38976,0.013703
GO:0052917,-0.399315,0.010484
GO:0052918,-0.394218,0.011168
GO:0052923,-0.430671,0.020332
GO:0052925,-0.411621,0.009822
GO:0052926,-0.395514,0.010983
GO:0055001,-0.399929,0.051051
GO:0055002,-0.425024,0.039809
GO:0055003,-0.398283,0.054496
GO:0055005,-0.411697,0.04437
GO:0055006,-0.433473,0.02286
GO:0055007,-0.400432,0.049929
GO:0055008,-0.399584,0.051026
GO:0055009,-0.404709,0.048627
GO:0055010,-0.400221,0.050976
GO:0055012,-0.425564,0.035037
GO:0055013,-0.397967,0.050205
GO:0055014,-0.412237,0.048239
GO:0055015,-0.395031,0.036345
GO:0055017,-0.413229,0.04136
GO:0055018,-0.411973,0.043618
GO:0055020,-0.433862,0.032823
GO:0055021,-0.406355,0.045535
GO:0055022,-0.427388,0.024785
GO:0055023,-0.424249,0.018314
GO:0055024,-0.424176,0.032994
GO:0055025,-0.418558,0.015806
GO:0055026,-0.418606,0.015381
GO:0055028,-0.413133,0.02475
GO:0055029,-0.401063,0.035999
GO:0055037,-0.386539,0.029217
GO:0055038,-0.387679,0.015037
GO:0055048,-0.433929,0.027857
GO:0055056,-0.43086,0.020906
GO:0055057,-0.420003,0.017693
GO:0055059,-0.410794,0.04277
GO:0055062,-0.414744,0.017576
GO:0055064,-0.413343,0.046463
GO:0055070,-0.424169,0.04212
GO:0055071,-0.416286,0.016877
GO:0055074,-0.407341,0.048465
GO:0055075,-0.421682,0.039889
GO:0055077,-0.415845,0.051011
GO:0055078,-0.422649,0.037073
GO:0055080,-0.420872,0.043923
GO:0055081,-0.434077,0.024743
GO:0055082,-0.420309,0.042363
GO:0055085,-0.416336,0.046694
GO:0055086,-0.412504,0.010573
GO:0055087,-0.415824,0.017074
GO:0055088,-0.423856,0.019536
GO:0055089,-0.42118,0.017089
GO:0055090,-0.428903,0.021533
GO:0055091,-0.416525,0.01502
GO:0055092,-0.430936,0.022342
GO:0055093,-0.423279,0.029918
GO:0055094,-0.391773,0.013383
GO:0055095,-0.425057,0.01904
GO:0055096,-0.429305,0.019631
GO:0055100,-0.421491,0.040155
GO:0055102,-0.4199,0.020995
GO:0055103,-0.434104,0.02463
GO:0055105,-0.428784,0.021631
GO:0055106,-0.417709,0.014901
GO:0055107,-0.415081,0.033015
GO:0055111,-0.388705,0.016407
GO:0055113,-0.396423,0.052433
GO:0055117,-0.416867,0.03632
GO:0055118,-0.424108,0.038196
GO:0055119,-0.415707,0.044752
GO:0055120,-0.39873,0.051882
GO:0055123,-0.399377,0.051033
GO:0055127,-0.428808,0.022329
GO:0055129,-0.428854,0.031157
GO:0055130,-0.422945,0.038998
GO:0055131,-0.411182,0.010063
GO:0060001,-0.431573,0.021797
GO:0060002,-0.389482,0.015056
GO:0060003,-0.415073,0.020138
GO:0060004,-0.435847,0.030788
GO:0060005,-0.422751,0.042642
GO:0060007,-0.425964,0.0182
GO:0060008,-0.418289,0.045754
GO:0060009,-0.407731,0.047981
GO:0060010,-0.43348,0.024056
GO:0060011,-0.423008,0.038108
GO:0060012,-0.417886,0.045583
GO:0060013,-0.402701,0.050232
GO:0060014,-0.424885,0.016413
GO:0060017,-0.431494,0.023113
GO:0060018,-0.430192,0.035937
GO:0060019,-0.398303,0.04868
GO:0060020,-0.428031,0.022049
GO:0060021,-0.398498,0.052094
GO:0060022,-0.404359,0.031568
GO:0060023,-0.41285,0.043976
GO:0060024,-0.410401,0.017049
GO:0060025,-0.387657,0.014452
GO:0060026,-0.394889,0.052033
GO:0060027,-0.394902,0.052593
GO:0060028,-0.403222,0.0466
GO:0060029,-0.387666,0.013694
GO:0060032,-0.419057,0.016605
GO:0060033,-0.387224,0.012689
GO:0060035,-0.429027,0.032542
GO:0060037,-0.403666,0.050167
GO:0060038,-0.408794,0.048386
GO:0060039,-0.402636,0.049932
GO:0060040,-0.432434,0.035113
GO:0060041,-0.394602,0.051664
GO:0060042,-0.395123,0.045023
GO:0060043,-0.398275,0.027892
GO:0060044,-0.40365,0.053154
GO:0060045,-0.415155,0.042164
GO:0060046,-0.420506,0.022393
GO:0060047,-0.401762,0.050545
GO:0060048,-0.400418,0.052563
GO:0060049,-0.423378,0.032433
GO:0060050,-0.419748,0.03801
GO:0060051,-0.415301,0.012028
GO:0060052,-0.406047,0.049543
GO:0060053,-0.409894,0.04828
GO:0060054,-0.41752,0.032477
GO:0060055,-0.387205,0.011867
GO:0060056,-0.387469,0.01288
GO:0060057,-0.42662,0.040787
GO:0060058,-0.430866,0.03194
GO:0060059,-0.39985,0.050842
GO:0060060,-0.408906,0.049381
GO:0060061,-0.408616,0.046367
GO:0060064,-0.394468,0.014982
GO:0060065,-0.405743,0.04903
GO:0060066,-0.428685,0.020869
GO:0060067,-0.434353,0.02634
GO:0060068,-0.418676,0.015436
GO:0060070,-0.394747,0.05202
GO:0060071,-0.404538,0.045447
GO:0060072,-0.425716,0.013281
GO:0060073,-0.433881,0.024535
GO:0060074,-0.40285,0.051287
GO:0060075,-0.390938,0.015127
GO:0060076,-0.38752,0.014379
GO:0060077,-0.401877,0.050097
GO:0060078,-0.416428,0.046662
GO:0060079,-0.412986,0.049026
GO:0060080,-0.405013,0.049587
GO:0060081,-0.423274,0.044243
GO:0060082,-0.413029,0.045709
GO:0060083,-0.414496,0.012648
GO:0060084,-0.432826,0.033866
GO:0060086,-0.415211,0.043217
GO:0060087,-0.419259,0.043533
GO:0060088,-0.39789,0.043642
GO:0060089,-0.416834,0.045627
GO:0060090,-0.031076,0.084185
GO:0060091,-0.395339,0.04072
GO:0060092,-0.416485,0.015203
GO:0060094,-0.420444,0.014647
GO:0060097,-0.419504,0.04147
GO:0060099,-0.419782,0.01355
GO:0060100,-0.417904,0.044311
GO:0060101,-0.425195,0.035329
GO:0060112,-0.415674,0.045505
GO:0060113,-0.407067,0.05098
GO:0060117,-0.411976,0.047125
GO:0060118,-0.414799,0.042431
GO:0060119,-0.400576,0.050341
GO:0060120,-0.42149,0.015938
GO:0060121,-0.422072,0.020119
GO:0060122,-0.396335,0.044171
GO:0060123,-0.424346,0.029521
GO:0060124,-0.403283,0.048031
GO:0060125,-0.406838,0.022416
GO:0060126,-0.425663,0.018289
GO:0060127,-0.420948,0.014393
GO:0060128,-0.41828,0.016826
GO:0060129,-0.417822,0.01432
GO:0060133,-0.413412,0.047643
GO:0060134,-0.408993,0.048179
GO:0060135,-0.421466,0.032726
GO:0060136,-0.402064,0.048821
GO:0060137,-0.422966,0.042004
GO:0060142,-0.419832,0.02756
GO:0060143,-0.419236,0.031267
GO:0060147,-0.434351,0.024513
GO:0060148,-0.434135,0.022622
GO:0060149,-0.432542,0.021748
GO:0060151,-0.434876,0.023852
GO:0060152,-0.431403,0.022902
GO:0060155,-0.42522,0.038621
GO:0060156,-0.432282,0.023251
GO:0060157,-0.423327,0.041876
GO:0060158,-0.385582,0.01051
GO:0060159,-0.412004,0.04811
GO:0060160,-0.420863,0.029349
GO:0060161,-0.426735,0.029598
GO:0060163,-0.435593,0.029617
GO:0060164,-0.420305,0.027694
GO:0060165,-0.427508,0.023788
GO:0060166,-0.427967,0.040571
GO:0060167,-0.431736,0.025939
GO:0060168,-0.419584,0.024706
GO:0060169,-0.413679,0.012713
GO:0060170,-0.389439,0.035982
GO:0060171,-0.408018,0.037837
GO:0060173,-0.396919,0.045305
GO:0060174,-0.399539,0.053046
GO:0060175,-0.390329,0.010094
GO:0060177,-0.431019,0.024855
GO:0060178,-0.426724,0.022225
GO:0060179,-0.387433,0.014294
GO:0060180,-0.423699,0.03793
GO:0060182,-0.416757,0.012999
GO:0060183,-0.405364,0.049441
GO:0060184,-0.405706,0.049043
GO:0060187,-0.388081,0.013392
GO:0060192,-0.432438,0.027356
GO:0060193,-0.418826,0.013414
GO:0060197,-0.403961,0.046043
GO:0060201,-0.418304,0.013292
GO:0060203,-0.430365,0.025272
GO:0060205,-0.415729,0.015635
GO:0060211,-0.418102,0.026775
GO:0060212,-0.429891,0.022176
GO:0060213,-0.431867,0.028181
GO:0060214,-0.433015,0.022425
GO:0060215,-0.396553,0.051116
GO:0060216,-0.400214,0.044349
GO:0060217,-0.420325,0.023155
GO:0060218,-0.406162,0.037968
GO:0060219,-0.408056,0.050469
GO:0060220,-0.391494,0.013773
GO:0060221,-0.411716,0.046234
GO:0060228,-0.409652,0.027187
GO:0060229,-0.431892,0.021317
GO:0060230,-0.41271,0.010502
GO:0060231,-0.431578,0.028603
GO:0060232,-0.41066,0.041411
GO:0060234,-0.415157,0.03627
GO:0060235,-0.430056,0.034223
GO:0060236,-0.413381,0.025282
GO:0060242,-0.387701,0.013503
GO:0060243,-0.420138,0.028311
GO:0060244,-0.389987,0.011629
GO:0060245,-0.422427,0.021918
GO:0060249,-0.431809,0.033979
GO:0060251,-0.38861,0.014262
GO:0060252,-0.420909,0.033238
GO:0060253,-0.405599,0.04774
GO:0060254,-0.436631,0.029095
GO:0060255,-0.034409,0.08462
GO:0060259,-0.407293,0.034831
GO:0060260,-0.420078,0.029815
GO:0060261,-0.391593,0.021923
GO:0060262,-0.412251,0.008321
GO:0060263,-0.421231,0.031734
GO:0060264,-0.4334,0.023694
GO:0060265,-0.417572,0.014314
GO:0060266,-0.415922,0.043224
GO:0060267,-0.416956,0.013024
GO:0060268,-0.423174,0.037506
GO:0060271,-0.390343,0.036878
GO:0060272,-0.399415,0.049032
GO:0060278,-0.427701,0.024118
GO:0060279,-0.410537,0.04374
GO:0060280,-0.41751,0.048007
GO:0060281,-0.434132,0.024089
GO:0060282,-0.416974,0.044221
GO:0060283,-0.429474,0.018034
GO:0060284,-0.429829,0.037613
GO:0060285,-0.399078,0.045338
GO:0060287,-0.395428,0.045382
GO:0060290,-0.429017,0.033896
GO:0060291,-0.389088,0.02029
GO:0060292,-0.416094,0.046192
GO:0060294,-0.408545,0.017668
GO:0060295,-0.422282,0.040152
GO:0060296,-0.409834,0.024451
GO:0060297,-0.401802,0.048848
GO:0060298,-0.40573,0.04863
GO:0060299,-0.432395,0.032846
GO:0060300,-0.414619,0.011802
GO:0060302,-0.425453,0.02114
GO:0060304,-0.42546,0.019611
GO:0060305,-0.425682,0.017428
GO:0060306,-0.415826,0.045027
GO:0060307,-0.407285,0.048615
GO:0060309,-0.434277,0.021548
GO:0060310,-0.41749,0.013152
GO:0060311,-0.431443,0.024996
GO:0060312,-0.416832,0.01364
GO:0060313,-0.427001,0.039731
GO:0060314,-0.416507,0.04541
GO:0060315,-0.422894,0.038788
GO:0060316,-0.428123,0.034519
GO:0060317,-0.420226,0.029269
GO:0060318,-0.418464,0.030308
GO:0060319,-0.419789,0.032576
GO:0060322,-0.403232,0.050142
GO:0060323,-0.405597,0.04963
GO:0060324,-0.39559,0.051409
GO:0060325,-0.398414,0.049626
GO:0060326,-0.4144,0.016795
GO:0060327,-0.421848,0.0419
GO:0060330,-0.427588,0.023878
GO:0060331,-0.417208,0.013049
GO:0060332,-0.41748,0.014954
GO:0060333,-0.415422,0.01388
GO:0060334,-0.430491,0.024268
GO:0060335,-0.422428,0.015059
GO:0060336,-0.414798,0.012693
GO:0060337,-0.414067,0.01346
GO:0060338,-0.425164,0.03384
GO:0060339,-0.388195,0.011094
GO:0060340,-0.419258,0.017995
GO:0060341,-0.413585,0.032739
GO:0060342,-0.421065,0.018963
GO:0060343,-0.428367,0.025817
GO:0060345,-0.421013,0.041432
GO:0060346,-0.422193,0.03235
GO:0060347,-0.409153,0.047601
GO:0060348,-0.396883,0.051227
GO:0060349,-0.396986,0.053063
GO:0060350,-0.400885,0.051112
GO:0060351,-0.403141,0.050328
GO:0060352,-0.430189,0.027029
GO:0060353,-0.418119,0.016209
GO:0060354,-0.420857,0.02956
GO:0060355,-0.416693,0.015194
GO:0060359,-0.414503,0.018714
GO:0060363,-0.420803,0.045473
GO:0060364,-0.428755,0.019848
GO:0060366,-0.387726,0.013798
GO:0060367,-0.431282,0.029379
GO:0060368,-0.419517,0.042882
GO:0060369,-0.399401,0.047946
GO:0060370,-0.411959,0.031951
GO:0060371,-0.401163,0.050848
GO:0060372,-0.399049,0.022726
GO:0060373,-0.426528,0.040245
GO:0060374,-0.42002,0.013687
GO:0060375,-0.433677,0.023388
GO:0060376,-0.386723,0.011782
GO:0060377,-0.42573,0.034488
GO:0060379,-0.423901,0.041875
GO:0060382,-0.428831,0.020993
GO:0060383,-0.423077,0.019087
GO:0060384,-0.407747,0.04871
GO:0060385,-0.399592,0.049182
GO:0060386,-0.412732,0.040398
GO:0060390,-0.429492,0.035374
GO:0060391,-0.40888,0.039035
GO:0060392,-0.418236,0.030465
GO:0060395,-0.412071,0.036732
GO:0060396,-0.414207,0.015906
GO:0060397,-0.392918,0.011184
GO:0060398,-0.418995,0.014289
GO:0060399,-0.425217,0.041086
GO:0060400,-0.388214,0.015356
GO:0060402,-0.424971,0.038573
GO:0060404,-0.41904,0.024041
GO:0060405,-0.424261,0.014932
GO:0060406,-0.420536,0.043586
GO:0060407,-0.434586,0.026042
GO:0060411,-0.406189,0.051382
GO:0060412,-0.396489,0.048958
GO:0060413,-0.389557,0.016703
GO:0060414,-0.415652,0.044552
GO:0060415,-0.399537,0.050347
GO:0060416,-0.403581,0.050847
GO:0060420,-0.416501,0.018194
GO:0060421,-0.43341,0.031798
GO:0060422,-0.415134,0.01261
GO:0060425,-0.400161,0.051322
GO:0060426,-0.419767,0.044243
GO:0060427,-0.424871,0.03902
GO:0060428,-0.413756,0.013129
GO:0060429,-0.398818,0.051712
GO:0060430,-0.417563,0.23262
GO:0060431,-0.429197,0.296299
GO:0060432,-0.427761,0.293099
GO:0060433,-0.426859,0.291029
GO:0060434,-0.425792,0.287878
GO:0060435,-0.424607,0.2866
GO:0060436,-0.424596,0.284159
GO:0060437,-0.425202,0.277357
GO:0060438,-0.433185,0.2536
GO:0060439,-0.434367,0.253768
GO:0060440,-0.416858,0.276446
GO:0060441,-0.413775,0.269029
GO:0060442,-0.412647,0.271258
GO:0060443,-0.40956,0.264556
GO:0060444,-0.413519,0.265139
GO:0060445,-0.410267,0.263235
GO:0060447,-0.408314,0.260157
GO:0060448,-0.408033,0.261012
GO:0060449,-0.411454,0.245008
GO:0060450,-0.404574,0.240755
GO:0060452,-0.404758,0.233643
GO:0060453,-0.403685,0.238977
GO:0060455,-0.404622,0.236157
GO:0060456,-0.404711,0.234538
GO:0060457,-0.404899,0.239152
GO:0060458,-0.402767,0.243768
GO:0060459,-0.400684,0.244649
GO:0060460,-0.403198,0.25404
GO:0060461,-0.402436,0.256081
GO:0060463,-0.401229,0.25864
GO:0060465,-0.403191,0.256743
GO:0060466,-0.401658,0.258388
GO:0060467,-0.400119,0.257417
GO:0060468,-0.404717,0.250011
GO:0060470,-0.403459,0.249222
GO:0060471,-0.4058,0.233921
GO:0060473,-0.405469,0.225686
GO:0060474,-0.406388,0.223696
GO:0060478,-0.404998,0.221125
GO:0060479,-0.4048,0.220719
GO:0060480,-0.405104,0.220799
GO:0060481,-0.404238,0.218892
GO:0060482,-0.404936,0.21907
GO:0060484,-0.41037,0.224095
GO:0060485,-0.404428,0.217077
GO:0060486,-0.404086,0.216399
GO:0060487,-0.404149,0.21664
GO:0060488,-0.403333,0.214633
GO:0060489,-0.403463,0.215215
GO:0060490,-0.423083,0.281712
GO:0060491,-0.875585,-0.147452
GO:0060492,-0.875662,-0.147742
GO:0060495,-0.875659,-0.147789
GO:0060496,-0.875663,-0.147803
GO:0060501,-0.875248,-0.147121
GO:0060502,-0.875817,-0.147807
GO:0060503,-0.875713,-0.147839
GO:0060506,-0.876239,-0.148457
GO:0060509,-0.875721,-0.147834
GO:0060510,-0.875655,-0.147686
GO:0060512,-0.875636,-0.147666
GO:0060513,-0.875622,-0.147671
GO:0060514,-0.87552,-0.147539
GO:0060516,-0.875638,-0.147658
GO:0060517,-0.875612,-0.147639
GO:0060523,-0.875627,-0.147769
GO:0060527,-0.875597,-0.147546
GO:0060528,-0.875648,-0.147685
GO:0060529,-0.875677,-0.147693
GO:0060532,-0.875702,-0.147706
GO:0060534,-0.875618,-0.147651
GO:0060535,-0.876204,-0.147937
GO:0060536,-0.875937,-0.14762
GO:0060537,-0.875721,-0.147759
GO:0060538,-0.875699,-0.147781
GO:0060539,-0.875521,-0.14756
GO:0060541,-0.875724,-0.147714
GO:0060542,-0.875691,-0.14778
GO:0060544,-0.875737,-0.147802
GO:0060545,-0.875595,-0.147622
GO:0060546,-0.875762,-0.147804
GO:0060550,-0.875707,-0.147753
GO:0060551,-0.875698,-0.147732
GO:0060552,-0.875644,-0.147585
GO:0060556,-0.875625,-0.147467
GO:0060557,-0.876232,-0.147434
GO:0060558,-0.875704,-0.147747
GO:0060559,-0.875607,-0.147572
GO:0060560,-0.874576,-0.146431
GO:0060561,-0.875314,-0.146772
GO:0060562,-0.875654,-0.147546
GO:0060563,-0.875653,-0.147444
GO:0060566,-0.875576,-0.14746
GO:0060567,-0.875636,-0.147685
GO:0060571,-0.875738,-0.147724
GO:0060572,-0.875754,-0.147541
GO:0060573,-0.875707,-0.147648
GO:0060574,-0.875716,-0.147698
GO:0060575,-0.875676,-0.14772
GO:0060576,-0.875619,-0.147614
GO:0060577,-0.427737,0.29322
GO:0060579,-0.430691,0.284559
GO:0060580,-0.425128,0.277563
GO:0060581,-0.42703,0.288091
GO:0060582,-0.430974,0.297255
GO:0060585,-0.421852,0.263473
GO:0060586,-0.429176,0.266443
GO:0060587,-0.405062,0.250049
GO:0060588,-0.407804,0.237049
GO:0060589,-0.413286,0.251572
GO:0060590,-0.41211,0.251091
GO:0060591,-0.430108,0.296087
GO:0060592,-0.403515,0.243348
GO:0060594,-0.412184,0.235888
GO:0060595,-0.434066,0.273702
GO:0060596,-0.431424,0.279706
GO:0060598,-0.425586,0.285672
GO:0060599,-0.405888,0.221522
GO:0060600,-0.413011,0.255237
GO:0060601,-0.421704,0.239042
GO:0060602,-0.40622,0.22049
GO:0060603,-0.418552,0.234229
GO:0060605,-0.409105,0.236449
GO:0060606,-0.405201,0.257926
GO:0060611,-0.42889,0.294376
GO:0060612,-0.422888,0.24061
GO:0060613,-0.424394,0.246477
GO:0060615,-0.408786,0.225303
GO:0060620,-0.410991,0.245278
GO:0060621,-0.404954,0.243298
GO:0060623,-0.423018,0.262574
GO:0060627,-0.429565,0.295198
GO:0060628,-0.408415,0.240621
GO:0060629,-0.426526,0.277444
GO:0060631,-0.430733,0.297266
GO:0060632,-0.419804,0.237879
GO:0060633,-0.425999,0.2631
GO:0060638,-0.417321,0.235902
GO:0060644,-0.417598,0.237426
GO:0060648,-0.428087,0.286748
GO:0060658,-0.423492,0.260662
GO:0060661,-0.408041,0.229722
GO:0060662,-0.427631,0.292823
GO:0060664,-0.429228,0.296552
GO:0060665,-0.429227,0.294403
GO:0060666,-0.426575,0.243385
GO:0060667,-0.403418,0.24518
GO:0060668,-0.422933,0.260605
GO:0060669,-0.414424,0.245378
GO:0060670,-0.428903,0.276383
GO:0060672,-0.416027,0.238351
GO:0060674,-0.43031,0.243873
GO:0060675,-0.429646,0.284716
GO:0060676,-0.432426,0.278489
GO:0060677,-0.408923,0.231282
GO:0060678,-0.415641,0.234481
GO:0060681,-0.417887,0.258319
GO:0060682,-0.404011,0.224974
GO:0060683,-0.411737,0.246341
GO:0060684,-0.423948,0.255991
GO:0060685,-0.406319,0.247261
GO:0060686,-0.430122,0.298849
GO:0060687,-0.410466,0.229969
GO:0060688,-0.421735,0.268453
GO:0060689,-0.410598,0.233277
GO:0060691,-0.429679,0.290754
GO:0060693,-0.415305,0.227479
GO:0060695,-0.40539,0.222815
GO:0060696,-0.412003,0.252676
GO:0060697,-0.405039,0.222549
GO:0060698,-0.413374,0.246146
GO:0060699,-0.409642,0.228902
GO:0060700,-0.407254,0.233083
GO:0060702,-0.425972,0.294526
GO:0060703,-0.412632,0.243734
GO:0060706,-0.421515,0.238593
GO:0060707,-0.43183,0.290826
GO:0060710,-0.429773,0.283276
GO:0060711,-0.41708,0.236921
GO:0060712,-0.425854,0.261011
GO:0060713,-0.409021,0.223624
GO:0060715,-0.409441,0.231057
GO:0060716,-0.430959,0.278179
GO:0060717,-0.411207,0.228479
GO:0060718,-0.41259,0.230702
GO:0060719,-0.410863,0.233635
GO:0060721,-0.41162,0.234354
GO:0060723,-0.419003,0.263832
GO:0060729,-0.416479,0.252453
GO:0060730,-0.406483,0.246469
GO:0060731,-0.42097,0.278074
GO:0060732,-0.414091,0.241824
GO:0060734,-0.411789,0.232879
GO:0060735,-0.406352,0.228933
GO:0060736,-0.420265,0.240913
GO:0060737,-0.420033,0.275276
GO:0060739,-0.41756,0.232898
GO:0060740,-0.425583,0.255594
GO:0060741,-0.412997,0.241463
GO:0060742,-0.424706,0.28827
GO:0060743,-0.410795,0.241994
GO:0060744,-0.424984,0.264839
GO:0060745,-0.419064,0.232757
GO:0060746,-0.432525,0.294125
GO:0060748,-0.410284,0.231336
GO:0060749,-0.432057,0.283959
GO:0060750,-0.406826,0.248237
GO:0060751,-0.406218,0.22023
GO:0060753,-0.422097,0.236982
GO:0060754,-0.427255,0.291523
GO:0060755,-0.417141,0.237337
GO:0060759,-0.428527,0.294702
GO:0060760,-0.425179,0.282972
GO:0060761,-0.411904,0.24753
GO:0060762,-0.414,0.232269
GO:0060763,-0.405714,0.246649
GO:0060764,-0.424878,0.285891
GO:0060765,-0.410326,0.247124
GO:0060766,-0.413534,0.227055
GO:0060767,-0.414493,0.233379
GO:0060768,-0.41356,0.234375
GO:0060769,-0.411652,0.246817
GO:0060770,-0.429018,0.291454
GO:0060782,-0.417503,0.237806
GO:0060783,-0.407113,0.221935
GO:0060784,-0.430496,0.294994
GO:0060785,-0.408354,0.253664
GO:0060788,-0.42307,0.266149
GO:0060789,-0.413442,0.231047
GO:0060792,-0.417061,0.236079
GO:0060795,-0.41237,0.239537
GO:0060800,-0.425921,0.285036
GO:0060802,-0.411196,0.231623
GO:0060806,-0.429861,0.294708
GO:0060809,-0.429381,0.296551
GO:0060816,-0.421452,0.275184
GO:0060828,-0.427249,0.247872
GO:0060831,-0.428133,0.292902
GO:0060836,-0.426272,0.251949
GO:0060837,-0.419575,0.266271
GO:0060838,-0.409638,0.25137
GO:0060839,-0.405347,0.245151
GO:0060840,-0.431734,0.246453
GO:0060841,-0.422379,0.261765
GO:0060842,-0.431153,0.288924
GO:0060843,-0.404894,0.222129
GO:0060844,-0.407977,0.222518
GO:0060846,-0.413586,0.236438
GO:0060847,-0.41348,0.257628
GO:0060853,-0.422348,0.281789
GO:0060854,-0.421706,0.235102
GO:0060856,-0.427574,0.255123
GO:0060857,-0.425591,0.251168
GO:0060872,-0.433275,0.287441
GO:0060873,-0.421093,0.233962
GO:0060875,-0.410664,0.226189
GO:0060876,-0.420877,0.237922
GO:0060879,-0.421862,0.278953
GO:0060887,-0.410374,0.225407
GO:0060896,-0.421034,0.239748
GO:0060897,-0.409359,0.242357
GO:0060900,-0.421743,0.232145
GO:0060903,-0.408641,0.225513
GO:0060904,-0.404762,0.240605
GO:0060907,-0.427426,0.29092
GO:0060911,-0.411798,0.249409
GO:0060912,-0.424071,0.240416
GO:0060913,-0.419549,0.240976
GO:0060914,-0.404325,0.246723
GO:0060915,-0.418853,0.261831
GO:0060916,-0.415288,0.240271
GO:0060920,-0.431303,0.293981
GO:0060921,-0.413429,0.257411
GO:0060922,-0.406098,0.218271
GO:0060923,-0.421079,0.236311
GO:0060926,-0.407143,0.237196
GO:0060927,-0.404172,0.248408
GO:0060928,-0.422126,0.250839
GO:0060929,-0.427707,0.275497
GO:0060930,-0.428368,0.288466
GO:0060931,-0.429725,0.24355
GO:0060932,-0.406875,0.22031
GO:0060936,-0.408596,0.241432
GO:0060939,-0.409848,0.235784
GO:0060940,-0.410526,0.2311
GO:0060945,-0.40395,0.24761
GO:0060947,-0.429221,0.295459
GO:0060948,-0.406736,0.220325
GO:0060956,-0.426978,0.239331
