GO_ID,x,y
GO:0045910,-0.676625,0.202627
GO:0045911,-0.653650,0.238970
GO:0045912,-0.180345,-0.576424
GO:0045913,-0.232642,-0.587014
GO:0045914,0.171972,0.044443
GO:0045915,0.172133,0.040178
GO:0045916,-0.063870,-0.322937
GO:0045917,0.089908,-0.386187
GO:0045920,-0.590891,-0.237618
GO:0045921,-0.552927,-0.229099
GO:0045922,-0.650360,0.156670
GO:0045923,-0.610101,0.224868
GO:0045924,0.506561,0.377640
GO:0045925,0.517907,0.403035
GO:0045926,-0.239366,0.079567
GO:0045927,0.175251,0.014951
GO:0045930,-0.381578,0.115635
GO:0045931,0.380732,-0.009569
GO:0045932,0.077345,0.260696
GO:0045933,0.096235,0.298634
GO:0045934,0.176653,0.028425
GO:0045935,0.180432,0.045345
GO:0045936,-0.436872,0.166273
GO:0045937,0.168304,0.023394
GO:0045938,-0.006596,-0.133110
GO:0045939,-0.555207,0.116032
GO:0045940,-0.526375,0.171719
GO:0045943,0.472899,-0.239775
GO:0045944,0.181815,-0.004887
GO:0045945,0.441065,-0.215888
GO:0045947,-0.555087,0.252691
GO:0045948,-0.586756,0.245740
GO:0045950,-0.654131,0.170937
GO:0045951,-0.699182,0.177135
GO:0045953,-0.241946,-0.260769
GO:0045954,-0.193622,-0.262814
GO:0045955,-0.584245,-0.304957
GO:0045956,-0.477508,-0.390458
GO:0045957,-0.057121,-0.319171
GO:0045958,-0.100423,-0.322122
GO:0045959,-0.076815,-0.260897
GO:0045960,-0.001415,-0.323879
GO:0045963,0.167779,0.229457
GO:0045964,0.261399,0.172530
GO:0045967,0.371554,0.021726
GO:0045976,0.680242,-0.292753
GO:0045977,0.655830,-0.330689
GO:0045980,-0.462291,0.193170
GO:0045981,-0.263072,0.053361
GO:0045986,0.081644,0.276255
GO:0045987,0.109117,0.313741
GO:0045988,0.121404,0.220041
GO:0045989,0.133811,0.281458
GO:0045990,0.264167,0.148819
GO:0045991,0.377677,0.174207
GO:0045992,0.167415,0.035970
GO:0045993,-0.508427,0.232639
GO:0045994,-0.556810,0.202367
GO:0045995,-0.607759,-0.458357
GO:0046005,-0.051121,-0.167636
GO:0046006,0.078961,0.134773
GO:0046007,0.097223,0.168596
GO:0046010,0.014435,-0.168455
GO:0046013,0.173200,0.019553
GO:0046015,0.171952,0.048440
GO:0046016,0.186764,0.072142
GO:0046027,-0.326205,0.641823
GO:0046030,-0.154438,0.442822
GO:0046031,0.552471,-0.148403
GO:0046032,0.570456,-0.189415
GO:0046033,0.532304,-0.178676
GO:0046034,0.573032,-0.153294
GO:0046035,0.520698,-0.138202
GO:0046036,0.514122,-0.167236
GO:0046037,0.523189,-0.200005
GO:0046038,0.562838,-0.218520
GO:0046039,0.503932,-0.138243
GO:0046040,0.613850,-0.172765
GO:0046041,0.614847,-0.067651
GO:0046048,0.563943,-0.163189
GO:0046049,0.549044,-0.132437
GO:0046050,0.518277,-0.171206
GO:0046051,0.526624,-0.136788
GO:0046052,0.575544,-0.148634
GO:0046053,0.535761,-0.142456
GO:0046054,0.582995,-0.153005
GO:0046055,0.575340,-0.220803
GO:0046056,0.532778,-0.124696
GO:0046057,0.565783,-0.178395
GO:0046058,0.543532,-0.206336
GO:0046059,0.597975,-0.186363
GO:0046060,0.536177,-0.157904
GO:0046061,0.586263,-0.178775
GO:0046063,0.497144,-0.143586
GO:0046065,0.535374,-0.186209
GO:0046066,0.501945,-0.141727
GO:0046067,0.541291,-0.162228
GO:0046068,0.567623,-0.203166
GO:0046069,0.561488,-0.218232
GO:0046070,0.544300,-0.161540
GO:0046072,0.558673,-0.195081
GO:0046073,0.551770,-0.155103
GO:0046074,0.530356,-0.196779
GO:0046075,0.549637,-0.182465
GO:0046076,0.543730,-0.194147
GO:0046077,0.582747,-0.201479
GO:0046078,0.547249,-0.144442
GO:0046079,0.529266,-0.198015
GO:0046080,0.531606,-0.174463
GO:0046081,0.495025,-0.163564
GO:0046083,0.528539,-0.180748
GO:0046084,0.581025,-0.195705
GO:0046085,0.643747,-0.191671
GO:0046086,0.590739,-0.128540
GO:0046087,0.332957,-0.290495
GO:0046090,0.644979,-0.225563
GO:0046092,0.399248,-0.359358
GO:0046094,0.576468,-0.188141
GO:0046098,0.550992,-0.166406
GO:0046099,0.558928,-0.200609
GO:0046100,0.547800,-0.188863
GO:0046101,0.590339,-0.164167
GO:0046102,0.639061,-0.200792
GO:0046103,0.631876,-0.178318
GO:0046104,0.386635,-0.327910
GO:0046105,0.447276,-0.305054
GO:0046108,0.358118,-0.325536
GO:0046110,0.573357,-0.204906
GO:0046111,0.572742,-0.205305
GO:0046112,0.554648,-0.164890
GO:0046113,0.571161,-0.208993
GO:0046120,0.599617,-0.199467
GO:0046121,0.576945,-0.223358
GO:0046122,0.566692,-0.205501
GO:0046124,0.626826,-0.216045
GO:0046125,0.406539,-0.335267
GO:0046126,0.470045,-0.306732
GO:0046127,0.389220,-0.309766
GO:0046128,0.657713,-0.185344
GO:0046129,0.584730,-0.168167
GO:0046130,0.626039,-0.232960
GO:0046131,0.347358,-0.302903
GO:0046133,0.342288,-0.316518
GO:0046134,0.382815,-0.311372
GO:0046135,0.240371,-0.416350
GO:0046136,0.370637,0.558474
GO:0046137,0.360382,0.616972
GO:0046146,0.434552,-0.086215
GO:0046148,0.385995,0.023226
GO:0046149,0.371725,0.085771
GO:0046160,0.165789,0.055354
GO:0046164,0.570973,-0.256026
GO:0046165,0.581797,-0.158052
GO:0046166,0.478488,-0.273305
GO:0046167,0.599124,-0.112760
GO:0046168,0.581566,-0.157963
GO:0046173,0.586440,-0.126593
GO:0046174,0.558800,-0.268976
GO:0046184,0.437311,-0.185393
GO:0046185,0.472146,-0.185588
GO:0046189,0.554026,-0.236777
GO:0046203,0.582629,-0.235318
GO:0046204,0.528535,-0.265257
GO:0046208,0.573785,-0.226802
GO:0046209,0.689920,-0.158715
GO:0046210,0.546592,-0.154928
GO:0046219,0.320212,0.080201
GO:0046222,0.692762,0.109636
GO:0046223,0.666771,0.085840
GO:0046226,0.651451,0.097737
GO:0046247,0.125765,-0.342424
GO:0046271,0.616330,0.107632
GO:0046272,0.352253,-0.038337
GO:0046275,0.643144,-0.283747
GO:0046292,0.415931,-0.253622
GO:0046293,0.453967,-0.195733
GO:0046294,0.211779,-0.133027
GO:0046295,0.530722,-0.182747
GO:0046296,0.554649,-0.176474
GO:0046305,0.724109,-0.146250
GO:0046314,0.456703,-0.182349
GO:0046317,0.350384,-0.539537
GO:0046318,-0.138477,-0.511870
GO:0046320,-0.672025,0.141602
GO:0046321,-0.666025,0.224581
GO:0046322,-0.652913,0.085556
GO:0046323,0.172275,0.042832
GO:0046324,0.321361,0.233310
GO:0046325,-0.090199,0.264445
GO:0046326,0.342476,0.232771
GO:0046327,0.608389,-0.102302
GO:0046328,0.305562,-0.108063
GO:0046329,0.255468,-0.173208
GO:0046330,0.282650,-0.119858
GO:0046331,0.176615,0.017234
GO:0046332,-0.330625,0.514927
GO:0046333,0.439661,-0.143850
GO:0046337,0.506469,-0.215166
GO:0046338,0.513819,-0.231518
GO:0046339,0.634007,-0.159375
GO:0046340,0.661271,-0.189962
GO:0046341,0.526297,-0.118401
GO:0046348,0.707579,-0.250972
GO:0046349,0.586443,-0.225815
GO:0046351,0.579972,-0.062435
GO:0046352,0.556921,-0.081063
GO:0046356,0.748090,-0.079357
GO:0046359,0.529848,-0.231806
GO:0046360,0.489524,-0.219818
GO:0046361,0.174511,0.048700
GO:0046364,0.641632,-0.165858
GO:0046365,0.559908,-0.232602
GO:0046368,0.537839,-0.050334
GO:0046370,0.691748,-0.134455
GO:0046373,0.466901,-0.135161
GO:0046380,0.566311,-0.180998
GO:0046381,0.559621,-0.085030
GO:0046385,0.529708,-0.196862
GO:0046386,0.606775,-0.223997
GO:0046390,0.582859,-0.191117
GO:0046391,0.643703,-0.152057
GO:0046394,0.613015,-0.218244
GO:0046395,0.551079,-0.239462
GO:0046398,0.541291,-0.108959
GO:0046403,-0.239369,0.453787
GO:0046404,-0.604813,0.230155
GO:0046415,0.618375,-0.318168
GO:0046416,0.523468,-0.236110
GO:0046425,0.693105,-0.245073
GO:0046426,0.629365,-0.271164
GO:0046427,0.677532,-0.243568
GO:0046434,0.510289,-0.203603
GO:0046436,0.590636,-0.335006
GO:0046437,0.655730,-0.236499
GO:0046439,0.629214,-0.113143
GO:0046440,0.169707,0.039172
GO:0046443,0.623349,-0.165398
GO:0046444,-0.368405,0.833115
GO:0046448,0.165959,0.035575
GO:0046449,0.144163,0.045087
GO:0046452,0.476168,-0.200666
GO:0046456,0.629939,-0.201988
GO:0046457,0.595286,-0.168643
GO:0046458,0.519883,-0.191292
GO:0046459,0.522216,-0.196696
GO:0046460,0.598199,-0.282302
GO:0046461,0.667501,-0.263079
GO:0046462,0.583481,-0.147890
GO:0046463,0.571845,-0.157346
GO:0046464,0.659816,-0.211569
GO:0046465,0.169960,0.037925
GO:0046466,0.175356,0.050567
GO:0046467,0.167291,0.051473
GO:0046469,0.667059,-0.123759
GO:0046470,0.542811,-0.179005
GO:0046471,0.589348,-0.153703
GO:0046473,0.537433,-0.119273
GO:0046474,0.584083,-0.102041
GO:0046475,0.583051,-0.238152
GO:0046476,0.164065,0.039443
GO:0046477,0.612725,-0.272309
GO:0046478,0.163294,0.045225
GO:0046479,0.631298,-0.265881
GO:0046485,0.163799,0.054745
GO:0046486,0.613967,-0.178553
GO:0046487,0.486383,-0.227617
GO:0046488,0.615497,-0.163926
GO:0046490,0.426705,-0.133123
GO:0046491,0.739563,-0.066535
GO:0046492,0.171810,0.039987
GO:0046495,0.610197,-0.169502
GO:0046496,0.527751,-0.157961
GO:0046498,0.579612,-0.288828
GO:0046499,0.605358,-0.176779
GO:0046500,0.751006,-0.083609
GO:0046501,0.520317,-0.053391
GO:0046502,0.565647,0.002925
GO:0046503,0.651538,-0.239932
GO:0046504,0.167193,0.046746
GO:0046508,0.188577,0.048738
GO:0046511,0.560262,-0.152368
GO:0046512,0.575424,-0.147652
GO:0046513,0.568292,-0.268360
GO:0046514,0.602116,-0.321581
GO:0046519,0.543179,-0.332322
GO:0046520,0.521359,-0.301704
GO:0046521,0.530862,-0.357378
GO:0046523,-0.092190,0.455391
GO:0046525,-0.136433,0.585860
GO:0046526,-0.239020,0.522291
GO:0046527,-0.145138,0.550715
GO:0046530,0.165347,0.021332
GO:0046532,0.181438,0.043579
GO:0046533,0.201525,0.011915
GO:0046536,-0.192984,0.414348
GO:0046539,-0.225493,0.659884
GO:0046540,-0.393381,0.327180
GO:0046541,0.256322,0.179487
GO:0046543,0.091276,0.358094
GO:0046544,0.063805,0.357578
GO:0046545,0.175916,0.017106
GO:0046546,0.169018,0.026149
GO:0046548,-0.044662,-0.282298
GO:0046549,-0.077719,-0.374015
GO:0046552,0.042136,-0.051252
GO:0046554,-0.266721,0.461218
GO:0046556,-0.232112,0.540511
GO:0046570,-0.194843,0.692197
GO:0046573,-0.182104,0.591533
GO:0046577,-0.199657,0.482318
GO:0046578,-0.068851,0.268656
GO:0046579,-0.052452,0.246383
GO:0046580,0.060663,0.344267
GO:0046581,0.130593,-0.122449
GO:0046583,-0.433893,-0.189541
GO:0046586,0.130780,-0.124306
GO:0046587,0.129121,-0.121843
GO:0046588,0.133036,-0.126738
GO:0046592,-0.174517,0.507902
GO:0046596,-0.643279,0.356218
GO:0046597,-0.086752,0.169588
GO:0046598,-0.419007,0.200061
GO:0046599,0.038926,-0.302029
GO:0046600,0.101680,-0.300847
GO:0046601,0.019357,-0.314270
GO:0046602,0.135180,-0.135413
GO:0046603,0.130088,-0.153782
GO:0046604,0.116433,-0.124413
GO:0046605,0.069427,-0.322958
GO:0046606,0.048026,-0.271507
GO:0046611,-0.282949,0.246116
GO:0046618,0.302005,-0.111687
GO:0046619,-0.368962,0.329476
GO:0046620,-0.043025,0.007184
GO:0046621,-0.182927,0.063058
GO:0046622,-0.024470,-0.012953
GO:0046623,-0.487507,-0.216039
GO:0046624,-0.441744,-0.231739
GO:0046625,-0.149739,0.452610
GO:0046626,0.736590,-0.270474
GO:0046627,0.185332,-0.159294
GO:0046628,0.188538,-0.188384
GO:0046629,0.164740,-0.169475
GO:0046630,0.243485,-0.145909
GO:0046631,0.230795,-0.103074
GO:0046632,0.241462,-0.115611
GO:0046633,0.490008,-0.123153
GO:0046634,-0.034273,-0.271036
GO:0046635,0.122267,-0.239879
GO:0046636,-0.019025,-0.268455
GO:0046637,0.080281,-0.222539
GO:0046638,0.052868,-0.233786
GO:0046639,-0.029967,-0.257009
GO:0046640,-0.041339,-0.255746
GO:0046641,-0.025087,-0.253254
GO:0046642,-0.026618,-0.213958
GO:0046643,0.174124,-0.178784
GO:0046645,0.174454,-0.179724
GO:0046649,0.174550,-0.179747
GO:0046651,0.672040,-0.172994
GO:0046653,0.484155,-0.282735
GO:0046654,0.447495,-0.214421
GO:0046655,0.476788,-0.236843
GO:0046657,0.475405,-0.240080
GO:0046659,0.054509,-0.655637
GO:0046661,-0.666999,0.432221
GO:0046666,0.604967,-0.415435
GO:0046668,-0.667013,0.432190
GO:0046671,-0.673671,0.460818
GO:0046676,-0.740811,0.385039
GO:0046677,-0.667031,0.432372
GO:0046683,0.303200,0.107585
GO:0046684,-0.667024,0.432349
GO:0046685,-0.667048,0.432334
GO:0046686,0.439404,0.004271
GO:0046688,-0.667371,0.433155
GO:0046689,-0.667054,0.432284
GO:0046691,-0.667014,0.432397
GO:0046692,-0.667057,0.432384
GO:0046695,-0.229260,0.396228
GO:0046696,-0.667041,0.432342
GO:0046697,-0.667037,0.432298
GO:0046703,-0.667039,0.432412
GO:0046704,0.564912,-0.177322
GO:0046705,0.565641,-0.197155
GO:0046710,0.491889,-0.148123
GO:0046711,0.507997,-0.162168
GO:0046712,0.574658,-0.131776
GO:0046713,0.646439,0.352420
GO:0046715,-0.407579,-0.348979
GO:0046716,-0.667057,0.432287
GO:0046717,-0.666884,0.432453
GO:0046718,0.148746,0.338086
GO:0046719,-0.667023,0.432354
GO:0046720,-0.628891,0.504096
GO:0046722,0.451778,-0.131507
GO:0046724,-0.111040,0.188323
GO:0046725,-0.075373,-0.171612
GO:0046726,-0.671008,0.408979
GO:0046753,0.644583,0.294112
GO:0046754,0.604489,0.309228
GO:0046755,0.655144,0.306280
GO:0046761,0.670197,0.294644
GO:0046777,0.639823,-0.091242
GO:0046782,-0.101607,-0.092287
GO:0046785,0.577058,-0.125597
GO:0046789,-0.667039,0.432347
GO:0046790,-0.667060,0.432815
GO:0046794,0.682173,0.341096
GO:0046811,0.485100,0.368797
GO:0046812,-0.667052,0.432351
GO:0046813,-0.100077,0.359111
GO:0046814,0.081484,0.520814
GO:0046817,-0.259450,-0.942407
GO:0046822,-0.603061,0.166939
GO:0046823,-0.529410,0.223347
GO:0046824,-0.568025,0.163986
GO:0046825,-0.600698,0.227221
GO:0046826,0.619428,-0.183458
GO:0046827,-0.584680,0.208049
GO:0046831,0.170110,-0.159354
GO:0046832,0.270060,0.107269
GO:0046833,0.292912,0.135490
GO:0046834,0.716877,-0.146158
GO:0046835,0.673056,-0.171206
GO:0046836,0.163971,-0.482237
GO:0046839,0.657804,0.129691
GO:0046847,0.694605,-0.070275
GO:0046848,0.151860,-0.149148
GO:0046849,0.141718,-0.147795
GO:0046850,-0.037570,0.067365
GO:0046851,0.065480,0.065766
GO:0046854,0.584157,-0.100835
GO:0046856,0.595389,-0.147210
GO:0046857,-0.274858,0.421597
GO:0046864,0.792060,-0.198828
GO:0046865,0.643146,-0.297751
GO:0046870,0.160857,-0.145204
GO:0046872,-0.774482,-0.305075
GO:0046873,-0.434515,-0.188508
GO:0046874,0.630519,-0.262995
GO:0046875,-0.308500,0.450253
GO:0046877,0.054838,0.408674
GO:0046878,0.075621,0.354869
GO:0046879,0.592928,-0.138985
GO:0046880,-0.023462,0.410133
GO:0046881,-0.056928,0.426897
GO:0046882,-0.052508,0.391459
GO:0046883,0.158429,-0.147749
GO:0046884,0.670940,-0.123123
GO:0046885,-0.419681,0.131095
GO:0046886,-0.279937,0.111214
GO:0046887,-0.268538,-0.165066
GO:0046888,-0.737782,0.366802
GO:0046889,0.014091,-0.034782
GO:0046890,-0.644627,0.212323
GO:0046898,0.167803,-0.152861
GO:0046899,-0.051144,0.214831
GO:0046900,0.482153,-0.170789
GO:0046901,0.429659,-0.175197
GO:0046902,0.031067,0.008397
GO:0046903,0.648054,-0.152715
GO:0046904,0.335902,0.032027
GO:0046906,0.160359,-0.142065
GO:0046907,0.601952,-0.139935
GO:0046911,0.169199,-0.141835
GO:0046912,-0.289310,0.633753
GO:0046914,-0.733798,-0.267993
GO:0046915,-0.500943,-0.154690
GO:0046920,-0.123460,0.563177
GO:0046921,-0.133038,0.597674
GO:0046922,-0.114246,0.573058
GO:0046923,0.127735,-0.122162
GO:0046928,-0.769483,0.406981
GO:0046929,-0.804542,0.479804
GO:0046930,0.160403,-0.145553
GO:0046931,0.041015,0.364776
GO:0046933,-0.550010,-0.276143
GO:0046934,-0.424562,-0.454107
GO:0046935,0.137421,-0.131934
GO:0046936,-0.210484,0.477370
GO:0046940,0.525474,-0.148514
GO:0046942,0.555501,-0.036462
GO:0046943,-0.390707,-0.261925
GO:0046946,0.171872,-0.137015
GO:0046947,0.164078,-0.147988
GO:0046949,0.609898,-0.049883
GO:0046951,0.575502,0.005145
GO:0046952,0.576793,-0.054676
GO:0046958,0.150045,-0.148545
GO:0046959,0.130789,-0.130311
GO:0046960,0.147940,-0.150849
GO:0046961,-0.498007,-0.191835
GO:0046963,0.571056,0.114543
GO:0046964,-0.480553,-0.155528
GO:0046965,0.689859,-0.137568
GO:0046966,0.543426,-0.109419
GO:0046967,0.599275,0.004282
GO:0046968,0.817435,-0.231330
GO:0046969,-0.105861,0.188345
GO:0046970,-0.035527,0.198291
GO:0046972,-0.158614,0.596628
GO:0046974,-0.225829,0.574012
GO:0046975,-0.237287,0.580494
GO:0046976,-0.226218,0.642885
GO:0046977,0.163521,-0.128746
GO:0046978,0.159533,-0.120206
GO:0046979,0.163540,-0.115141
GO:0046980,0.165446,-0.153524
GO:0046982,0.036236,-0.208872
GO:0046983,0.050010,-0.193436
GO:0046984,0.171124,-0.138526
GO:0046985,0.159577,-0.157029
GO:0046986,0.188102,-0.135083
GO:0046990,-0.215305,0.782678
GO:0046992,-0.202152,0.406940
GO:0046997,-0.178405,0.517401
GO:0047006,-0.214199,0.413272
GO:0047015,-0.168400,0.479735
GO:0047016,-0.247652,0.431495
GO:0047017,-0.207717,0.499737
GO:0047020,-0.272342,0.422598
GO:0047021,-0.198085,0.492275
GO:0047022,-0.209642,0.432015
GO:0047023,-0.241204,0.425728
GO:0047024,-0.206723,0.433489
GO:0047035,-0.243940,0.455587
GO:0047042,0.179311,-0.131909
GO:0047044,-0.237351,0.408698
GO:0047045,-0.196850,0.433169
GO:0047057,-0.193249,0.402309
GO:0047058,-0.232872,0.424583
GO:0047066,-0.237200,0.426688
GO:0047086,-0.185571,0.610979
GO:0047101,0.167503,-0.133466
GO:0047102,-0.179814,0.513419
GO:0047105,-0.193563,0.505996
GO:0047115,-0.224741,0.502685
GO:0047127,-0.171697,0.506032
GO:0047130,-0.175673,0.501970
GO:0047131,-0.207163,0.494662
GO:0047134,-0.256493,0.422450
GO:0047144,-0.228562,0.733810
GO:0047150,-0.188582,0.712495
GO:0047159,-0.193358,0.737315
GO:0047166,-0.193337,0.767570
GO:0047173,-0.203984,0.768115
GO:0047179,-0.041091,0.663723
GO:0047184,-0.195605,0.766731
GO:0047186,-0.215499,0.724554
GO:0047190,-0.195405,0.755598
GO:0047191,-0.228206,0.761483
GO:0047192,-0.229283,0.762599
GO:0047196,-0.205062,0.740875
GO:0047198,-0.308183,0.691818
GO:0047220,-0.132481,0.553998
GO:0047223,-0.131935,0.589331
GO:0047224,-0.102244,0.551687
GO:0047225,-0.126887,0.552371
GO:0047237,-0.110739,0.543812
GO:0047238,-0.146160,0.571726
GO:0047256,-0.103095,0.586629
GO:0047273,-0.095627,0.559383
GO:0047276,-0.107164,0.581137
GO:0047277,-0.124359,0.552948
GO:0047280,-0.275527,0.692137
GO:0047288,-0.091670,0.573450
GO:0047290,-0.133053,0.501451
GO:0047291,-0.103592,0.593727
GO:0047298,0.556164,0.256844
GO:0047305,0.557503,0.268015
GO:0047315,0.535779,0.264869
GO:0047316,0.534382,0.230487
GO:0047322,0.134654,-0.126059
GO:0047323,0.171718,-0.145876
GO:0047325,0.136164,-0.127526
GO:0047326,0.135705,-0.130361
GO:0047341,0.560517,0.289544
GO:0047349,0.598502,0.338069
GO:0047352,0.571916,0.326361
GO:0047359,0.142197,-0.131663
GO:0047369,0.531404,0.235269
GO:0047372,-0.132924,0.476770
GO:0047374,-0.166258,0.560912
GO:0047376,-0.139406,0.596868
GO:0047378,-0.176058,0.598352
GO:0047385,-0.122815,0.546474
GO:0047389,-0.298995,0.460293
GO:0047390,-0.282478,0.459601
GO:0047391,-0.202042,0.535407
GO:0047394,-0.322689,0.506367
GO:0047395,-0.229321,0.603988
GO:0047402,-0.268626,0.514906
GO:0047407,-0.093761,0.547116
GO:0047408,0.163932,-0.114990
GO:0047412,-0.104109,0.576403
GO:0047419,-0.136843,0.506445
GO:0047429,-0.180777,0.432624
GO:0047444,0.561296,0.220717
GO:0047453,-0.169968,0.720006
GO:0047464,-0.087528,0.409488
GO:0047484,0.158627,-0.142496
GO:0047493,0.130506,-0.123771
GO:0047496,0.620348,-0.107582
GO:0047497,0.657158,-0.142697
GO:0047498,0.168163,-0.113483
GO:0047499,0.169046,-0.113474
GO:0047506,-0.044712,0.209913
GO:0047507,-0.019758,0.212415
GO:0047522,-0.241842,0.505944
GO:0047536,0.555702,0.267926
GO:0047545,-0.217018,0.534915
GO:0047555,-0.304677,0.522455
GO:0047560,-0.205806,0.412228
GO:0047598,-0.243407,0.503089
GO:0047603,-0.280511,0.694840
GO:0047609,-0.110583,0.639163
GO:0047611,-0.177868,0.656174
GO:0047613,-0.116751,0.747399
GO:0047617,-0.333833,0.618045
GO:0047620,0.163982,-0.114158
GO:0047621,0.165316,-0.129753
GO:0047623,-0.287546,0.469171
GO:0047627,0.150952,-0.122021
GO:0047631,0.157294,-0.136235
GO:0047635,0.537811,0.261348
GO:0047638,-0.245771,0.559651
GO:0047649,0.159096,-0.118825
GO:0047655,-0.185701,0.444477
GO:0047658,-0.162774,0.621878
GO:0047661,-0.142771,0.557398
GO:0047676,-0.081862,0.564874
GO:0047677,-0.192271,0.470525
GO:0047685,0.519027,0.274229
GO:0047693,-0.171137,0.456088
GO:0047696,0.165388,-0.159629
GO:0047704,0.528012,0.277494
GO:0047708,-0.164450,0.508740
GO:0047710,0.161687,-0.140408
GO:0047714,-0.183744,0.504155
GO:0047718,-0.236897,0.422428
GO:0047730,-0.061791,0.493679
GO:0047734,0.145015,-0.128074
GO:0047743,-0.217341,0.491752
GO:0047747,-0.102718,0.557429
GO:0047748,-0.262361,0.489952
GO:0047750,-0.066259,0.443870
GO:0047751,-0.236976,0.479265
GO:0047756,0.510506,0.266241
GO:0047757,-0.203404,0.452515
GO:0047777,-0.233104,0.646252
GO:0047783,-0.228144,0.420773
GO:0047787,-0.256955,0.467295
GO:0047800,-0.214163,0.485980
GO:0047801,0.550891,0.257401
GO:0047804,-0.280429,0.631310
GO:0047805,-0.138398,0.771374
GO:0047820,-0.167306,0.722049
GO:0047821,-0.209968,0.531271
GO:0047822,-0.228419,0.620910
GO:0047826,-0.199914,0.509154
GO:0047833,-0.280902,0.508825
GO:0047834,-0.198927,0.477552
GO:0047837,-0.172440,0.428536
GO:0047840,-0.159167,0.442577
GO:0047847,-0.283255,0.542744
GO:0047860,-0.274808,0.436824
GO:0047865,-0.158927,0.493495
GO:0047881,-0.232096,0.448333
GO:0047886,-0.207314,0.392192
GO:0047888,-0.233267,0.398678
GO:0047894,0.523740,0.227811
GO:0047915,-0.099512,0.586777
GO:0047918,-0.083050,0.432023
GO:0047931,0.136491,-0.132189
GO:0047933,0.154340,-0.120262
GO:0047934,-0.258847,0.508221
GO:0047935,-0.206179,0.434012
GO:0047936,-0.260917,0.468056
GO:0047939,-0.239800,0.402227
GO:0047941,-0.237278,0.421920
GO:0047946,-0.133063,0.571511
GO:0047952,-0.254802,0.463424
GO:0047954,-0.148459,0.544464
GO:0047956,-0.191905,0.423873
GO:0047958,0.538936,0.228585
GO:0047961,-0.140552,0.565580
GO:0047962,-0.317522,0.718671
GO:0047963,-0.037669,0.659320
GO:0047969,-0.263440,0.426204
GO:0047971,-0.230933,0.594243
GO:0047972,-0.211889,0.551779
GO:0047975,-0.259705,0.667475
GO:0047977,0.167981,-0.147568
GO:0047982,-0.162930,0.609326
GO:0047988,-0.260710,0.452856
GO:0047992,-0.608511,0.224155
GO:0047994,-0.263484,0.692141
GO:0047995,-0.213899,0.493649
GO:0048002,0.540879,0.355621
GO:0048003,0.567769,0.322200
GO:0048006,0.573748,0.301161
GO:0048007,0.594478,0.315165
GO:0048008,0.463165,-0.057663
GO:0048009,0.560332,-0.034968
GO:0048010,0.529501,-0.004361
GO:0048011,0.140253,-0.145903
GO:0048012,0.447916,-0.181428
GO:0048013,0.551216,-0.151719
GO:0048014,0.139402,-0.138376
GO:0048015,0.137627,-0.127066
GO:0048018,0.066743,-0.629774
GO:0048019,-0.230319,-0.960535
GO:0048020,-0.410793,0.516320
GO:0048021,0.162208,-0.144540
GO:0048022,-0.246580,-0.120399
GO:0048023,-0.217258,-0.150244
GO:0048024,-0.071551,0.050285
GO:0048025,0.065089,0.046950
GO:0048026,0.043847,0.029832
GO:0048027,-0.244911,0.437481
GO:0048029,-0.391404,0.466635
GO:0048030,-0.280844,0.489387
GO:0048033,0.158205,-0.142232
GO:0048034,0.389328,0.051896
GO:0048038,0.174543,-0.131045
GO:0048039,0.177810,-0.153016
GO:0048040,-0.117971,0.745967
GO:0048041,0.618512,-0.141414
GO:0048048,0.632946,-0.032804
GO:0048050,0.673422,-0.142418
GO:0048066,0.360631,-0.071873
GO:0048069,0.337169,-0.112384
GO:0048070,0.138912,-0.147390
GO:0048073,0.045703,-0.180887
GO:0048074,0.210308,-0.118949
GO:0048075,0.159911,-0.177206
GO:0048086,0.256298,-0.135533
GO:0048087,0.119483,-0.130906
GO:0048101,-0.203436,0.556106
GO:0048102,0.150030,-0.154500
GO:0048103,0.679342,-0.197658
GO:0048104,-0.386536,-0.519159
GO:0048105,-0.458386,-0.453463
GO:0048133,0.753503,-0.221464
GO:0048137,0.138812,-0.143212
GO:0048143,0.960746,0.159641
GO:0048144,0.140310,-0.145951
GO:0048145,0.384620,0.021741
GO:0048146,0.410780,0.042437
GO:0048147,0.489378,0.082582
GO:0048148,-0.990000,-0.494134
GO:0048149,-0.888003,-0.482770
GO:0048156,0.639880,-0.178046
GO:0048160,0.516669,0.417064
GO:0048167,-0.170140,0.020428
GO:0048168,-0.164251,-0.024095
GO:0048169,-0.187834,-0.011737
GO:0048170,-0.227428,-0.009383
GO:0048172,-0.084994,-0.094777
GO:0048174,-0.115055,-0.107370
GO:0048179,-0.122989,0.513019
GO:0048180,0.159832,-0.159306
GO:0048185,0.137671,-0.141818
GO:0048188,-0.259604,0.472225
GO:0048193,0.724858,-0.199389
GO:0048194,0.606383,-0.190326
GO:0048199,0.578640,-0.096261
GO:0048200,0.729559,-0.113116
GO:0048203,0.560018,-0.027886
GO:0048205,0.699565,-0.122665
GO:0048208,0.363714,0.123784
GO:0048210,0.809192,-0.178709
GO:0048211,0.689421,-0.303867
GO:0048219,0.764124,-0.185785
GO:0048227,0.146449,-0.150988
GO:0048232,0.441427,0.463285
GO:0048237,-0.008396,-0.279191
GO:0048239,-0.621212,0.199564
GO:0048240,0.459021,0.300705
